OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
cf0048f14fcf98304b30641e37b1242c	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	g__Lactobacillus; s__
26625c28b2e0017f5c5ee9fb2125655f	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	o__Burkholderiales; f__	o__Burkholderiales; f__; g__	o__Burkholderiales; f__; g__; s__
d9779ce2a0dc15973e60e0954632fd71	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	f__Porphyromonadaceae; g__	f__Porphyromonadaceae; g__; s__
6dd2c67ddd5c1e4a2d71736c826aed58	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	g__Bacteroides; s__
f039145e12688e44da6eae2f8674fe62	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Dorea	g__Dorea; s__
e3993f3f4eb830901b8a9b5b826b3b30	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	o__Bacteroidales; f__	o__Bacteroidales; f__; g__	o__Bacteroidales; f__; g__; s__
85f9a3f8d8bb7f5f0b818e3f9bc399f1	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__fragilis
3b431f0504ba8a35aab35deceab36d0a	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__Pelagibacteraceae	f__Pelagibacteraceae; g__	f__Pelagibacteraceae; g__; s__
d34bac41207a79e27f2b52c3c4b55d42	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium	s__prausnitzii
14e47b46dbe96c326a22b6f562398efb	k__Bacteria	p__Cyanobacteria	p__Cyanobacteria; c__	p__Cyanobacteria; c__; o__	p__Cyanobacteria; c__; o__; f__	p__Cyanobacteria; c__; o__; f__; g__	p__Cyanobacteria; c__; o__; f__; g__; s__
48ff6f4f7e7c3a114874df873983c9e0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	o__Clostridiales; f__	o__Clostridiales; f__; g__	o__Clostridiales; f__; g__; s__
1cb8de5eb3f4e3cb27258cf6ff1ea8b5	k__Bacteria	p__WS3	c__PRR-12	c__PRR-12; o__	c__PRR-12; o__; f__	c__PRR-12; o__; f__; g__	c__PRR-12; o__; f__; g__; s__
4981c9ba55f54dcc2006c1cd96db7f8d	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Klebsiella	g__Klebsiella; s__
ad5bf8328f21b8eee49285ac7271435c	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__HOC36	o__HOC36; f__	o__HOC36; f__; g__	o__HOC36; f__; g__; s__
6454625b3d62cee8b12844516cd8eae5	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	o__Sphingobacteriales; f__	o__Sphingobacteriales; f__; g__	o__Sphingobacteriales; f__; g__; s__
8a321abea53579545fa363e0f01a4c1b	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	o__Burkholderiales; f__	o__Burkholderiales; f__; g__	o__Burkholderiales; f__; g__; s__
b2a9844bbb086108ba31613c29df78d3	k__Bacteria	p__WS3	c__PRR-12	c__PRR-12; o__	c__PRR-12; o__; f__	c__PRR-12; o__; f__; g__	c__PRR-12; o__; f__; g__; s__
28e857314034bcca74ca66217b1dc3b6	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	o__Bacteroidales; f__	o__Bacteroidales; f__; g__	o__Bacteroidales; f__; g__; s__
fcac32ea0aee3d4bbf631017bfd1ca41	k__Bacteria	p__Firmicutes	c__Clostridia	o__SHA-98	f__D2	f__D2; g__	f__D2; g__; s__
77d6896228adcc22803a97a8337eead0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Halanaerobiales	f__Halanaerobiaceae	f__Halanaerobiaceae; g__	f__Halanaerobiaceae; g__; s__
722f09bbf03e06f386d271c15eefd203	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	f__Fusobacteriaceae; g__	f__Fusobacteriaceae; g__; s__
9e0643c2beda549a3749ece86623d631	k__Bacteria	p__Firmicutes	c__Clostridia	o__MBA08	o__MBA08; f__	o__MBA08; f__; g__	o__MBA08; f__; g__; s__
477836b0e5b9a97836f625c3fc22780f	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	g__Ruminococcus; s__
9c137645808c7f24f6bf211bf4aa4ce5	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	g__Lactobacillus; s__
cf7abf199ebcaedfde252265421bf748	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	f__Coriobacteriaceae; g__	f__Coriobacteriaceae; g__; s__
677459b930bc8dac086fc2dcf0b22cde	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Dorea	g__Dorea; s__
b8543ba232fbccc600b37b48f4da51a9	k__Bacteria	p__Firmicutes	c__Clostridia	o__Natranaerobiales	f__ML1228J-1	f__ML1228J-1; g__	f__ML1228J-1; g__; s__
dd86a1507de0854e945352ebb7dde1de	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	f__Flavobacteriaceae; g__	f__Flavobacteriaceae; g__; s__
28dc9c6c92c4065f56e629693e37102b	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	g__Lactobacillus; s__
30e74a3557ddb9ad706f7a33dac55858	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	g__Lactobacillus; s__
58a689bf6bb5b1f68f0bf4f12be5f2d1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Candidatus_Arthromitus	g__Candidatus_Arthromitus; s__
d9c72054460c5c99a78864dec58f8bbe	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	c__Deltaproteobacteria; o__	c__Deltaproteobacteria; o__; f__	c__Deltaproteobacteria; o__; f__; g__	c__Deltaproteobacteria; o__; f__; g__; s__
e4dd642a8e97e54f60136dbef82dd674	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	f__Rikenellaceae; g__	f__Rikenellaceae; g__; s__
a2b135187d51d62c43d61c6bd8b812f2	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__[Weeksellaceae]	f__[Weeksellaceae]; g__	f__[Weeksellaceae]; g__; s__
8bcd7ffab4aa8704353a888ad30802a6	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	g__Fusobacterium; s__
a500c063d64c01e74a4258f9a87a3a70	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	f__Comamonadaceae; g__	f__Comamonadaceae; g__; s__
4cbdfc9e6ba4ac74d1392bc947271307	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	f__Porphyromonadaceae; g__	f__Porphyromonadaceae; g__; s__
ff7f8a02bba60858b14a8eedbe397b09	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Bulleidia	g__Bulleidia; s__
5e0201c65ff57b9578048fecbfed93ce	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	o__Clostridiales; f__	o__Clostridiales; f__; g__	o__Clostridiales; f__; g__; s__
377e011d672ec0b4f7b50d57f824f5db	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	f__Ruminococcaceae; g__	f__Ruminococcaceae; g__; s__
1872b7d79cd6775998e5d3952f846b01	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	f__Enterococcaceae; g__	f__Enterococcaceae; g__; s__
7dbd2a3ff7dec20590ae7afcc424142d	k__Bacteria	p__Verrucomicrobia	c__Opitutae	o__Opitutales	f__Opitutaceae	g__Opitutus	g__Opitutus; s__
e77fcec31966b3500b06b18c728373db	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Parabacteroides	s__distasonis
932e6ace6a869db5e4e8f102d1d68a0b	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	g__Ruminococcus; s__
5251d36a96f6c97e674c4d5a258d194c	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	f__Enterococcaceae; g__	f__Enterococcaceae; g__; s__
b8ee34c2d6500ab7170898ff9b284978	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	o__Bacteroidales; f__	o__Bacteroidales; f__; g__	o__Bacteroidales; f__; g__; s__
5bb9bb62641f24e144c2ffa60be6dea7	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Hydrogenophilales	f__Hydrogenophilaceae	f__Hydrogenophilaceae; g__	f__Hydrogenophilaceae; g__; s__
d3a96e7bb4dece5adb1fe15b23feafeb	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	c__Betaproteobacteria; o__	c__Betaproteobacteria; o__; f__	c__Betaproteobacteria; o__; f__; g__	c__Betaproteobacteria; o__; f__; g__; s__
4f883833173233b4825db34439fdc887	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	f__Lactobacillaceae; g__	f__Lactobacillaceae; g__; s__
6247bd0eb2bf3e80eed47809a5be8d7f	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	f__Ruminococcaceae; g__	f__Ruminococcaceae; g__; s__
cfdd30afe3afe097fadd55285f403857	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	o__Bacteroidales; f__	o__Bacteroidales; f__; g__	o__Bacteroidales; f__; g__; s__
28f19ad3093be1786a4c60d58acf9d35	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Dokdonella	g__Dokdonella; s__
767cceba32e26514ebe79b404d5461c0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	f__Ruminococcaceae; g__	f__Ruminococcaceae; g__; s__
8d28ff7df6c877d0272555433be36586	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	o__Sphingobacteriales; f__	o__Sphingobacteriales; f__; g__	o__Sphingobacteriales; f__; g__; s__
f93a948daa6846592675a457847059cb	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__Ellin6075	f__Ellin6075; g__	f__Ellin6075; g__; s__
829fab1d69faac1c2e23f17b4ff80acb	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	f__Ruminococcaceae; g__	f__Ruminococcaceae; g__; s__
fff260098cd1a5ace3bca7d28311692d	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__lwoffii
5a4a96ba4bcc903ba94aae123f428be7	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Helicobacteraceae	f__Helicobacteraceae; g__	f__Helicobacteraceae; g__; s__
17e8365e9c7c40002846c418ec4619f1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Defluviitalea	s__saccharophila
21627eec68e87f25a6c5a4e92826b6dd	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__stercorarium
40efa4a6dc1c6488ed02b57718e79f53	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	o__Clostridiales; f__	o__Clostridiales; f__; g__	o__Clostridiales; f__; g__; s__
febaa95e757f8cb363f530c17da571b7	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	g__Lactobacillus; s__
9292a3aee61c10dcbfd64810a390d794	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Erythrobacteraceae	f__Erythrobacteraceae; g__	f__Erythrobacteraceae; g__; s__
6de23d57d7bfdfff00378ef528e498e4	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__stercorarium
7b71f30d67914e1c8062749da0ab50f7	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	f__Porphyromonadaceae; g__	f__Porphyromonadaceae; g__; s__
2a661ed7422a24eee9b47211747d2bec	k__Bacteria	p__Firmicutes	c__Clostridia	o__MBA08	o__MBA08; f__	o__MBA08; f__; g__	o__MBA08; f__; g__; s__
295a030cdc4b59305fb9808bc5d93bce	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	f__Rikenellaceae; g__	f__Rikenellaceae; g__; s__
8bbb2a54241034e8d37a3166dd084289	k__Bacteria	p__Firmicutes	c__Clostridia	o__MBA08	o__MBA08; f__	o__MBA08; f__; g__	o__MBA08; f__; g__; s__
d4596c24ab1c588a2583d5deedc22e48	k__Bacteria	p__Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	f__Thermoanaerobacteraceae; g__	f__Thermoanaerobacteraceae; g__; s__
09139e5e067336be62914d7da4cd32e4	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__N09	g__N09; s__
367cca1316042dec80915a2435ae6d31	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	o__Clostridiales; f__	o__Clostridiales; f__; g__	o__Clostridiales; f__; g__; s__
1cbd96d4a16dc9c2ca4459930add5e87	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	g__Clostridium; s__
5d5a5d3a6613c2a935333eaec4b4cbae	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__bowmanii
4c9334e78df35e56e6837eb8c209235a	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Diaphorobacter	g__Diaphorobacter; s__
50da3dbfaf5f3ff20f2e386ee6df76cd	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium	s__prausnitzii
9d20e05bad14d13d8d824d0305376db0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	g__Sphingomonas; s__
9bb45aef882286d13a8a1b1b7aa0ce1d	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	f__Enterococcaceae; g__	f__Enterococcaceae; g__; s__
469da742c62a967435764380fde5e9eb	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	f__Bacillaceae; g__	f__Bacillaceae; g__; s__
edbded255356a1c2235cf706823f0819	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__Ellin6075	f__Ellin6075; g__	f__Ellin6075; g__; s__
7a0dfbcf46ae78df327ef258b9e0e8f6	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Candidatus_Arthromitus	g__Candidatus_Arthromitus; s__
cf04c0a6a2bfe53b5b48c0e7e5b65bd6	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	g__Lactobacillus; s__
ce6336e199ef26989758231515954111	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	o__Bacteroidales; f__	o__Bacteroidales; f__; g__	o__Bacteroidales; f__; g__; s__
8739399d0c41565cf5a01b2377f37eea	k__Bacteria	p__Firmicutes	c__Clostridia	o__SHA-98	o__SHA-98; f__	o__SHA-98; f__; g__	o__SHA-98; f__; g__; s__
1371206af8dc6f087002889ee56e40c9	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	f__Porphyromonadaceae; g__	f__Porphyromonadaceae; g__; s__
609131c86efa45cb30b5964f6228ace0	k__Bacteria	p__Firmicutes	c__Clostridia	o__MBA08	o__MBA08; f__	o__MBA08; f__; g__	o__MBA08; f__; g__; s__
5c6d5c6fab4567ae09cc87a88152e4ad	k__Bacteria	p__Firmicutes	c__Bacilli	c__Bacilli; o__	c__Bacilli; o__; f__	c__Bacilli; o__; f__; g__	c__Bacilli; o__; f__; g__; s__
b9d207b61d3ade8c3608be877a9cc0cc	k__Bacteria	p__Tenericutes	c__RF3	o__ML615J-28	o__ML615J-28; f__	o__ML615J-28; f__; g__	o__ML615J-28; f__; g__; s__
ac88747cbcbd891e7c9f7442feaad206	k__Bacteria	p__Firmicutes	c__OPB54	c__OPB54; o__	c__OPB54; o__; f__	c__OPB54; o__; f__; g__	c__OPB54; o__; f__; g__; s__
4050cbe79dd0a20e096853d40356d755	k__Bacteria	p__Firmicutes	c__Clostridia	o__MBA08	o__MBA08; f__	o__MBA08; f__; g__	o__MBA08; f__; g__; s__
3f9f1266229d131f14a210bb90e3811d	k__Bacteria	p__Firmicutes	c__Bacilli	c__Bacilli; o__	c__Bacilli; o__; f__	c__Bacilli; o__; f__; g__	c__Bacilli; o__; f__; g__; s__
c26e3ab0b083876d6821103bc7e09cd7	k__Bacteria	p__Firmicutes	c__Bacilli	c__Bacilli; o__	c__Bacilli; o__; f__	c__Bacilli; o__; f__; g__	c__Bacilli; o__; f__; g__; s__
64d3e77295e1d1b97bb4df7e60617469	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
45c45815d1aacfa5f50aabf3b69bde01	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7	f__S24-7; g__	f__S24-7; g__; s__
5047b019a51028ee75d92ffdff853f01	k__Bacteria	p__Firmicutes	c__Clostridia	o__MBA08	o__MBA08; f__	o__MBA08; f__; g__	o__MBA08; f__; g__; s__
13f8c2a45800570176e384fe89657bb9	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	f__Porphyromonadaceae; g__	f__Porphyromonadaceae; g__; s__
5ffa85b4940b98ebacb982ea9e9a5445	k__Bacteria	p__Firmicutes	c__Bacilli	c__Bacilli; o__	c__Bacilli; o__; f__	c__Bacilli; o__; f__; g__	c__Bacilli; o__; f__; g__; s__
5cefc4f690c9ac88866f28f81320f56f	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	g__Clostridium; s__
abdf898905f1ceb65f5b6b47f62b5427	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	g__Clostridium; s__
f511d756d853f79d1b18cb3e341fe88a	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	g__Clostridium; s__
b2c8e0002d70d27b0bb859dfa7a90de6	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	o__Bacteroidales; f__	o__Bacteroidales; f__; g__	o__Bacteroidales; f__; g__; s__
5bed3b6fce89b331ee35280bfc705603	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	o__Bacteroidales; f__	o__Bacteroidales; f__; g__	o__Bacteroidales; f__; g__; s__
9c4b1f723f9b07d3573d62f5dda28eca	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	g__Clostridium; s__
5c8cf917094de50cf701a0bfdd340e63	k__Bacteria	p__Firmicutes	c__Clostridia	o__MBA08	o__MBA08; f__	o__MBA08; f__; g__	o__MBA08; f__; g__; s__
2777e2576374efc67fc7e8a510f5607b	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	o__Clostridiales; f__	o__Clostridiales; f__; g__	o__Clostridiales; f__; g__; s__
ca31b759d98945b7aaf8e39de23ef722	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Marinilabiaceae	g__Ruminofilibacter	s__xylanolyticum
787d95cec3fdae4c3b38d05bdfcf4195	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	f__Ruminococcaceae; g__	f__Ruminococcaceae; g__; s__
80c6e67aceb8be0a7b4eb0111a895dfd	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	g__Pseudomonas; s__
c8df1813035dea49a61e8384cc95bab0	k__Bacteria	p__Firmicutes	c__Clostridia	o__SHA-98	f__D2	f__D2; g__	f__D2; g__; s__
d889e10943d91ae2f33636b21a646f91	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Leptotrichia	g__Leptotrichia; s__
03b5c8bb7d2e2e75831dfc898c59a003	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	g__Ruminococcus; s__
aa0e961bcc2dc97a0c4cb6197e4aaee1	k__Bacteria	p__Firmicutes	c__Clostridia	o__SHA-98	o__SHA-98; f__	o__SHA-98; f__; g__	o__SHA-98; f__; g__; s__
3a0efda47d487160940a4d6308a48efc	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__BF311	g__BF311; s__
c24165923663aa52c84ba2a28e9d2e5e	k__Bacteria	p__Firmicutes	c__Clostridia	o__Halanaerobiales	f__Halanaerobiaceae	f__Halanaerobiaceae; g__	f__Halanaerobiaceae; g__; s__
550fc14ae3388a9a95f43c1dab791f01	k__Bacteria	p__Firmicutes	c__Clostridia	o__SHA-98	o__SHA-98; f__	o__SHA-98; f__; g__	o__SHA-98; f__; g__; s__
cde67215ac5cf38ee1737afcb820d2ed	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Defluviitalea	s__saccharophila
d529da4e57bd88ffc5b2c03c1513bdb8	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	f__Ruminococcaceae; g__	f__Ruminococcaceae; g__; s__
03f94baa73b6d4df9825d52d10f3aa13	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	o__Clostridiales; f__	o__Clostridiales; f__; g__	o__Clostridiales; f__; g__; s__
5fb02827cce55ff96cf5237e5cf77a23	k__Bacteria	p__Firmicutes	c__Clostridia	o__OPB54	o__OPB54; f__	o__OPB54; f__; g__	o__OPB54; f__; g__; s__
c574ef9b3f558d70a76e16dc0bfc288b	k__Bacteria	p__Firmicutes	c__Clostridia	o__SHA-98	o__SHA-98; f__	o__SHA-98; f__; g__	o__SHA-98; f__; g__; s__
c647191ebafd2e848dd95c25d973f741	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	o__Bacteroidales; f__	o__Bacteroidales; f__; g__	o__Bacteroidales; f__; g__; s__
f7989c3c56f0251ab03299c1149b56ab	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	g__Clostridium; s__
f8317111f710f79392f55ee75d77ae43	k__Bacteria	k__Bacteria; p__	k__Bacteria; p__; c__	k__Bacteria; p__; c__; o__	k__Bacteria; p__; c__; o__; f__	k__Bacteria; p__; c__; o__; f__; g__	k__Bacteria; p__; c__; o__; f__; g__; s__
755d59aff80b36da4741025ac0073600	k__Bacteria	p__Firmicutes	c__Clostridia	o__SHA-98	o__SHA-98; f__	o__SHA-98; f__; g__	o__SHA-98; f__; g__; s__
90ec4e048cebbbe91f5d1866a7059436	k__Bacteria	p__WWE1	c__[Cloacamonae]	o__[Cloacamonales]	o__[Cloacamonales]; f__	o__[Cloacamonales]; f__; g__	o__[Cloacamonales]; f__; g__; s__
26413c0b5f3bc1b0ce9584b904ac415b	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Escherichia	s__coli
0ed653fa95e510c85848c253b23f35a8	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	f__Pirellulaceae; g__	f__Pirellulaceae; g__; s__
e2fa4aff20a8cdb893cce8254a1045bf	k__Bacteria	p__Firmicutes	c__OPB54	c__OPB54; o__	c__OPB54; o__; f__	c__OPB54; o__; f__; g__	c__OPB54; o__; f__; g__; s__
3c678b3f926cb576083a12f1139ef146	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	f__Clostridiaceae; g__	f__Clostridiaceae; g__; s__
17b66ec9febc5d44d23dca55140061e8	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	g__Lactobacillus; s__
bb68d101ac8efd11500a8350bfb71c97	k__Bacteria	k__Bacteria; p__	k__Bacteria; p__; c__	k__Bacteria; p__; c__; o__	k__Bacteria; p__; c__; o__; f__	k__Bacteria; p__; c__; o__; f__; g__	k__Bacteria; p__; c__; o__; f__; g__; s__
afc881d0b8f96c8c17abbf7dcef5b19b	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Marinilabiaceae	f__Marinilabiaceae; g__	f__Marinilabiaceae; g__; s__
52830aaec2958cc2d720e4c5486ebc38	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Paludibacter	g__Paludibacter; s__
014fe684173830e197dc304d0d4b20ee	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__[Paraprevotellaceae]	g__[Prevotella]	g__[Prevotella]; s__
1eff9476be77d07c53fee50bf70e30b4	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Paludibacter	g__Paludibacter; s__
4722373151217f60afbe527ea0d6c090	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__stercorarium
f911a8068aa7abdbea0179ad837ebeba	k__Bacteria	p__Firmicutes	c__Clostridia	o__Natranaerobiales	f__Anaerobrancaceae	g__Dethiobacter	g__Dethiobacter; s__
7a262bde6b460c0dc0510e6f95875f80	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	o__Bacteroidales; f__	o__Bacteroidales; f__; g__	o__Bacteroidales; f__; g__; s__
b92128e0028283ad864ba7af05190915	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7	f__S24-7; g__	f__S24-7; g__; s__
d5f28bb50f1c8f380f525dbe6b34a4d9	k__Bacteria	p__Tenericutes	c__Mollicutes	o__RF39	o__RF39; f__	o__RF39; f__; g__	o__RF39; f__; g__; s__
